ProductName,Price,Ratings,Capacity in tons,ModelName,ProductType,Brand,ProductColor,CoolingCapacity,Compressor,RemoteControl,DustFilter,PowerConsumption,PowerRequirement,Product_Url,Product Name,capacity_in_tons,model_name,product_type,brand,product_color,cooling_capacity,compressor,remote_control,dust_filter,power_consumption,power_requirement
,"₹38,399",4.1,,,,,,,,,,,,https://www.flipkart.com/samsung-convertible-5-in-1-cooling-2023-model-1-5-ton-3-star-split-inverter-wind-free-ac-wi-fi-connect-white/p/itm26c3f8a6294d9?pid=ACNGHRDQKU2TUXFH&lid=LSTACNGHRDQKU2TUXFHQ0I08P&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_lSxr0Aa7svx4W32Z1Tlt7CW9GgV2AchrXw4o4fS7ayeRAJBHEM5xR6tBqYK5PMlUi2ZwJ27nHHJ3nIKCjm8jwQ%3D%3D&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Wind Free AC with Wi-fi Connect  - White  (AR18CYLANWK/AR18CYLANWKNNA/AR18CYLANWKXNA, Copper Condenser)",No value available,AR18CYLANWK/AR18CYLANWKNNA/AR18CYLANWKXNA,Split,SAMSUNG,White,5000 W,Digital Inverter Compressor,Yes,No value available,No value available,"AC 230 V, 50 Hz"
,"₹28,999",4.1,,,,,,,,,,,,https://www.flipkart.com/marq-flipkart-2023-range-1-5-ton-3-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itm5ed62004ffc2f?pid=ACNGKYHZJGTVAGPK&lid=LSTACNGKYHZJGTVAGPKPLMDJD&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGKYHZJGTVAGPK.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"MarQ by Flipkart 2023 Range 1.5 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technology AC  - White  (153SIAA22BW2, Copper Condenser)",No value available,153SIAA22BW2,Split,MarQ by Flipkart,White,4900 W,Rotary,Yes,No value available,No value available,"AC 220 - 240 V, 50 Hz"
,"₹30,990",4.1,,,,,,,,,,,,https://www.flipkart.com/carrier-convertible-4-in-1-cooling-2023-model-1-ton-3-star-split-ai-flexicool-inverter-dual-filtration-hd-pm-2-5-filter-ac-white/p/itm916edf4223fa4?pid=ACNGHMTYSZ48EPN2&lid=LSTACNGHMTYSZ48EPN24TC5T8&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGHMTYSZ48EPN2.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"CARRIER Convertible 4-in-1 Cooling 2023 Model 1 Ton 3 Star Split AI Flexicool Inverter Dual Filtration with HD & PM 2.5 Filter AC  - White  (12K ESTER EXi+ INVERTER R32 SPLIT AC_CAI12ER3R33F0, Copper Condenser)",No value available,12K ESTER EXi+ INVERTER R32 SPLIT AC_CAI12ER3R33F0,Split,CARRIER,White,3530 W,High EER Rotary,Yes,No value available,No value available,"AC 230 V, 50 Hz"
,"₹32,990",4,,,,,,,,,,,,https://www.flipkart.com/haier-frost-self-clean-2023-model-1-5-ton-3-star-split-inverter-cooling-extreme-temperature-super-anti-corrosion-ac-white/p/itm7d52466be297e?pid=ACNGMF2GSYP7KKNP&lid=LSTACNGMF2GSYP7KKNPTVTN4S&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGMF2GSYP7KKNP.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"Haier Frost Self-Clean 2023 Model 1.5 Ton 3 Star Split Inverter Cooling at Extreme Temperature, Super Anti-corrosion AC  - White  (HS17V-TMS3BE-INV/HU17-3BE-INV, Copper Condenser)",No value available,HS17V-TMS3BE-INV/HU17-3BE-INV,Split,Haier,White,4600 W,Inverter,Yes,No value available,No value available,No value available
,"₹48,490",4.2,,,,,,,,,,,,https://www.flipkart.com/ifb-fastcool-convertible-8-in-1-cooling-2023-model-2-ton-3-star-split-inverter-smart-ready-7-stage-air-treatment-ac-white/p/itm0a3050e64847b?pid=ACNGKQGADUW5GCRY&lid=LSTACNGKQGADUW5GCRYJYAS5P&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=en_lSxr0Aa7svx4W32Z1Tlt7CW9GgV2AchrXw4o4fS7aye6JDhZ1GqVsI%2BhEMPssdGs09b28WTBg%2F5Xs%2FoZ0goGrw%3D%3D&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"IFB FastCool Convertible 8-in-1 Cooling, 2023 Model 2 Ton 3 Star Split Inverter Smart Ready, 7 Stage Air Treatment AC  - White  (CI2431G323G3, Copper Condenser)",No value available,CI2431G323G3,Split,IFB,White,6200 W,Single Rotary,Yes,No value available,No value available,"AC 230 V, 50 Hz"
,"₹30,999",4.3,,,,,,,,,,,,https://www.flipkart.com/onida-1-5-ton-3-star-split-inverter-ac-white/p/itm8157b62ec3863?pid=ACNGMAGYBBPD9VQF&lid=LSTACNGMAGYBBPD9VQFWN0ZNJ&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGMAGYBBPD9VQF.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"ONIDA 1.5 Ton 3 Star Split Inverter AC  - White  (IR183PRS, Copper Condenser)",No value available,IR183PRS,Split,ONIDA,White,4930 W,BLDC,Yes,No value available,No value available,"AC 230 V, 50 Hz"
,"₹45,490",4.2,,,,,,,,,,,,https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2023-model-1-5-ton-5-star-split-dual-inverter-4-way-swing-hd-filter-anti-virus-protection-ac-silver-deco/p/itma02603660f1f1?pid=ACNGHBX4GHTPKYYG&lid=LSTACNGHBX4GHTPKYYGY8WHCO&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&spotlightTagId=BestsellerId_j9e%2Fabm%2Fc54&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGHBX4GHTPKYYG.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split AI Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC  - Silver Deco  (RS-Q19RNZE, Copper Condenser)",No value available,RS-Q19RNZE,Split,LG,Silver Deco,4600 W,Dual Rotary Compressor,Yes,No value available,No value available,No value available
,"₹27,499",4.1,,,,,,,,,,,,https://www.flipkart.com/marq-flipkart-2023-range-1-ton-3-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itm7d81fe7d20936?pid=ACNGKYHZUDEUBFD3&lid=LSTACNGKYHZUDEUBFD3CUBTNO&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGKYHZUDEUBFD3.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"MarQ by Flipkart 2023 Range 1 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technology AC  - White  (103SIAA22BW, Copper Condenser)",No value available,103SIAA22BW,Split,MarQ by Flipkart,White,3500 W,Inverter Compressor,Yes,No value available,No value available,"AC 220 - 240 V, 50 Hz"
,"₹40,490",4.3,,,,,,,,,,,,https://www.flipkart.com/ifb-fastcool-convertible-8-in-1-cooling-2023-model-1-6-ton-3-star-split-inverter-smart-ready-7-stage-air-treatment-ac-white/p/itm0d55fad02fcb0?pid=ACNGKQGAJZCH72VS&lid=LSTACNGKQGAJZCH72VSYRIRZ1&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=en_lSxr0Aa7svx4W32Z1Tlt7CW9GgV2AchrXw4o4fS7ayfCzX3F5arZEEW39plM2yc5iJKzkqWYly%2FFAmdErRbH3A%3D%3D&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"IFB FastCool Convertible 8-in-1 Cooling, 2023 Model 1.6 Ton 3 Star Split Inverter Smart Ready, 7 Stage Air Treatment AC  - White  (CI1931G223G1, Copper Condenser)",No value available,CI1931G223G1,Split,IFB,White,5375 W,Twin Rotary Compressor,Yes,No value available,No value available,"AC 230 V, 50 Hz"
,"₹29,999",4,,,,,,,,,,,,https://www.flipkart.com/samsung-super-convertible-6-in-1-cooling-1-ton-4-star-split-inverter-windfree-technology-ac-white/p/itmec6b0df4c040f?pid=ACNGF3H6DZJHH3NM&lid=LSTACNGF3H6DZJHH3NMHAGK1H&marketplace=FLIPKART&q=air+conditioner&store=j9e%2Fabm%2Fc54&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=ecccb0e1-7765-43a6-8a93-02eb849fd8d8.ACNGF3H6DZJHH3NM.SEARCH&ppt=None&ppn=None&ssid=s6gyvfmp2o0000001682789970478&qH=fb2a25a33265e1ef,"SAMSUNG Super Convertible 6-in-1 Cooling 1 Ton 4 Star Split Inverter WINDFREE Technology AC  - White  (AR12BYMANWK/AR12BYMANWKNNA/AR12BYMANWKXNA, Copper Condenser)",No value available,AR12BYMANWK/AR12BYMANWKNNA/AR12BYMANWKXNA,Split,SAMSUNG,White,3300 W,Rotary,Yes,No value available,No value available,No value available
